#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	len	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
KR080712.1|Gyrodactylus_teuchis_COI_bb	218	218	218	218	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	219	219	219	219	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	221	221	221	221	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	223	223	223	223	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	226	226	226	226	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	232	232	232	232	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	244	244	244	244	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	245	245	245	245	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	249	249	249	249	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	261	261	261	261	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	264	264	264	264	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	281	281	281	281	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	284	284	284	284	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	291	291	291	291	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	293	293	293	293	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	296	296	296	296	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	310	310	310	310	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	311	311	311	311	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	315	315	315	315	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	316	316	316	316	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	321	321	321	321	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	325	325	325	325	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	332	332	332	332	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	335	335	335	335	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	340	340	340	340	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	345	345	345	345	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	354	354	354	354	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	360	360	360	360	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	372	372	372	372	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	376	376	376	376	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	377	377	377	377	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	379	379	379	379	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	387	387	387	387	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	392	392	392	392	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	396	396	396	396	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	398	398	398	398	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	401	401	401	401	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	402	402	402	402	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	403	403	403	403	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	417	417	417	417	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	420	420	420	420	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	421	421	421	421	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	424	424	424	424	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	440	440	440	440	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	443	443	443	443	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	450	450	450	450	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	453	453	453	453	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	472	472	472	472	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	478	478	478	478	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	479	479	479	479	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	488	488	488	488	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	498	498	498	498	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	502	502	502	502	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	504	504	504	504	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	505	505	505	505	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	508	508	508	508	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	509	509	509	509	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	511	511	511	511	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	513	513	513	513	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	517	517	517	517	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	526	526	526	526	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	528	528	528	528	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	533	533	533	533	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	542	542	542	542	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	544	544	544	544	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	545	545	545	545	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	549	549	549	549	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	550	550	550	550	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	561	561	561	561	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	569	569	569	569	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	574	574	574	574	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	579	579	579	579	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	588	588	588	588	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	591	591	591	591	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	595	595	595	595	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	596	596	596	596	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	598	598	598	598	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	600	600	600	600	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	603	603	603	603	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	604	604	604	604	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	606	606	606	606	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	617	617	617	617	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	630	630	630	630	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	641	641	641	641	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	749	749	749	749	1	SRMc	85	85	0	90	0	0	
KR080712.1|Gyrodactylus_teuchis_COI_bb	801	801	801	801	1	SRMc	90	0	90	0	90	0	
KR080712.1|Gyrodactylus_teuchis_COI_bb	904	904	904	904	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	921	921	921	921	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	926	926	926	926	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	937	937	937	937	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	942	942	942	942	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	943	943	943	943	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	948	948	948	948	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	954	954	954	954	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	955	955	955	955	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	965	965	965	965	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	970	970	970	970	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	971	971	971	971	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	974	974	974	974	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	977	977	977	977	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	978	978	978	978	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1079	1079	1079	1079	1	SRMc	90	90	0	90	0	0	
KR080712.1|Gyrodactylus_teuchis_COI_bb	1185	1185	1185	1185	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1202	1202	1202	1202	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1210	1210	1210	1210	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1213	1213	1213	1213	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1214	1214	1214	1214	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1223	1223	1223	1223	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1231	1231	1231	1231	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1235	1235	1235	1235	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1236	1236	1236	1236	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1240	1240	1240	1240	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1242	1242	1242	1242	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1248	1248	1248	1248	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1249	1249	1249	1249	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1254	1254	1254	1254	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1255	1255	1255	1255	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1257	1257	1257	1257	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1263	1263	1263	1263	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1267	1267	1267	1267	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1270	1270	1270	1270	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1280	1280	1280	1280	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1284	1284	1284	1284	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1285	1285	1285	1285	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1287	1287	1287	1287	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1288	1288	1288	1288	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1291	1291	1291	1291	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1293	1293	1293	1293	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1294	1294	1294	1294	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1299	1299	1299	1299	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1300	1300	1300	1300	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1301	1301	1301	1301	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1303	1303	1303	1303	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1311	1311	1311	1311	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1314	1314	1314	1314	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1326	1326	1326	1326	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1330	1330	1330	1330	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1353	1353	1353	1353	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	0	4	0	4	5	MIRA							Assembled with MIRA
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	0	46	0	46	47	MCVc							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	48	1295	48	1295	1248	MCVc							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1296	1296	1296	1296	1	SROc							medium
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1304	1304	1304	1304	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1319	1319	1319	1319	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1323	1323	1323	1323	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1325	1325	1325	1325	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1328	1328	1328	1328	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1331	1331	1331	1331	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1343	1343	1343	1343	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1349	1349	1349	1349	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1352	1352	1352	1352	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1357	1357	1357	1357	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1361	1361	1361	1361	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1364	1364	1364	1364	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1365	1365	1365	1365	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1365	1365	1365	1365	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1373	1373	1373	1373	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1377	1377	1377	1377	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1379	1379	1379	1379	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1382	1382	1382	1382	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1383	1383	1383	1383	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1388	1388	1388	1388	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1391	1391	1391	1391	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1403	1403	1403	1403	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1413	1413	1413	1413	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1418	1418	1418	1418	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1421	1421	1421	1421	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1424	1424	1424	1424	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1451	1451	1451	1451	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1454	1454	1454	1454	1	SROc							weak
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1460	1460	1460	1460	1	SROc							medium
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1493	1493	1493	1493	1	SROc							weak
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1496	1496	1496	1496	1	SROc							medium
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1497	1497	1497	1497	1	SROc							medium
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1514	1514	1514	1514	1	SROc							weak
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1517	1517	1517	1517	1	SROc							weak
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1529	1656	1529	1656	128	MCVc							
AF479750.4|Gyrodactylus_salaris_COI_bb	0	4	0	4	5	MIRA							Assembled with MIRA
