#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	len	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	268	268	268	268	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	274	274	274	274	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	281	281	281	281	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	289	289	289	289	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	294	294	294	294	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	298	298	298	298	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	300	300	300	300	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	302	302	302	302	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	308	308	308	308	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	309	309	309	309	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	311	311	311	311	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	312	312	312	312	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	314	314	314	314	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	315	315	315	315	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	317	317	317	317	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	319	319	319	319	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	320	320	320	320	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	323	323	323	323	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	329	329	329	329	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	337	337	337	337	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	344	344	344	344	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	345	345	345	345	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	353	353	353	353	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	355	355	355	355	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	357	357	357	357	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	360	360	360	360	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	362	362	362	362	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	371	371	371	371	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	374	374	374	374	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	377	377	377	377	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	378	378	378	378	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	379	379	379	379	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	382	382	382	382	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	383	383	383	383	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	385	385	385	385	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	386	386	386	386	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	387	387	387	387	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	389	389	389	389	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	393	393	393	393	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	399	399	399	399	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	403	403	403	403	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	406	406	406	406	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	407	407	407	407	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	416	416	416	416	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	418	418	418	418	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	419	419	419	419	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	426	426	426	426	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	433	433	433	433	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	436	436	436	436	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	444	444	444	444	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	445	445	445	445	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	447	447	447	447	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	448	448	448	448	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	449	449	449	449	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	453	453	453	453	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	454	454	454	454	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	457	457	457	457	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	468	468	468	468	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	471	471	471	471	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	472	472	472	472	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	473	473	473	473	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	479	479	479	479	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	481	481	481	481	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	483	483	483	483	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	486	486	486	486	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	488	488	488	488	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	489	489	489	489	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	497	497	497	497	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	510	510	510	510	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	512	512	512	512	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	522	522	522	522	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	525	525	525	525	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	526	526	526	526	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	528	528	528	528	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	530	530	530	530	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	533	533	533	533	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	541	541	541	541	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	542	542	542	542	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	544	544	544	544	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	553	553	553	553	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	561	561	561	561	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	562	562	562	562	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	564	564	564	564	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	566	566	566	566	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	568	568	568	568	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	569	569	569	569	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	571	571	571	571	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	575	575	575	575	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	576	576	576	576	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	580	580	580	580	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	582	582	582	582	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	587	587	587	587	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	595	595	595	595	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	615	615	615	615	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	622	622	622	622	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	629	629	629	629	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	632	632	632	632	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	636	636	636	636	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	637	637	637	637	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	640	640	640	640	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	643	643	643	643	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	650	650	650	650	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	651	651	651	651	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	655	655	655	655	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	660	660	660	660	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	664	664	664	664	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	669	669	669	669	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	673	673	673	673	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	676	676	676	676	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	677	677	677	677	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	678	678	678	678	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	679	679	679	679	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	680	680	680	680	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	683	683	683	683	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	686	686	686	686	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	692	692	692	692	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	695	695	695	695	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	700	700	700	700	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	701	701	701	701	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	703	703	703	703	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	704	704	704	704	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	713	713	713	713	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	714	714	714	714	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	718	718	718	718	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	721	721	721	721	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	727	727	727	727	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	732	732	732	732	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	734	734	734	734	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	745	745	745	745	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	747	747	747	747	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	750	750	750	750	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	764	764	764	764	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	768	768	768	768	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	773	773	773	773	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	774	774	774	774	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	775	775	775	775	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	781	781	781	781	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	783	783	783	783	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	784	784	784	784	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	785	785	785	785	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	787	787	787	787	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	795	795	795	795	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	800	800	800	800	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	802	802	802	802	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	805	805	805	805	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	807	807	807	807	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	809	809	809	809	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	813	813	813	813	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	830	830	830	830	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	834	834	834	834	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	835	835	835	835	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	836	836	836	836	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	845	845	845	845	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	847	847	847	847	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	850	850	850	850	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	855	855	855	855	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	858	858	858	858	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	859	859	859	859	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	860	860	860	860	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	865	865	865	865	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	870	870	870	870	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	882	882	882	882	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	883	883	883	883	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	889	889	889	889	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	890	890	890	890	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	894	894	894	894	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	899	899	899	899	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	900	900	900	900	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	903	903	903	903	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	905	905	905	905	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	912	912	912	912	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	913	913	913	913	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	915	915	915	915	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	938	938	938	938	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	939	939	939	939	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	940	940	940	940	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	944	944	944	944	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	952	952	952	952	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	954	954	954	954	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	962	962	962	962	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	971	971	971	971	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	973	973	973	973	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	975	975	975	975	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	979	979	979	979	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	985	985	985	985	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	986	986	986	986	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	991	991	991	991	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	992	992	992	992	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	995	995	995	995	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	996	996	996	996	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	997	997	997	997	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1002	1002	1002	1002	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1006	1006	1006	1006	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1009	1009	1009	1009	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1010	1010	1010	1010	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1013	1013	1013	1013	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1015	1015	1015	1015	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1019	1019	1019	1019	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1021	1021	1021	1021	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1022	1022	1022	1022	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1023	1023	1023	1023	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1024	1024	1024	1024	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1037	1037	1037	1037	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1040	1040	1040	1040	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1045	1045	1045	1045	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1049	1049	1049	1049	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1057	1057	1057	1057	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1058	1058	1058	1058	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1061	1061	1061	1061	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1062	1062	1062	1062	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1067	1067	1067	1067	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1070	1070	1070	1070	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1072	1072	1072	1072	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1078	1078	1078	1078	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1079	1079	1079	1079	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1084	1084	1084	1084	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1090	1090	1090	1090	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1094	1094	1094	1094	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1095	1095	1095	1095	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1098	1098	1098	1098	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1100	1100	1100	1100	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1101	1101	1101	1101	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1102	1102	1102	1102	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1105	1105	1105	1105	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1107	1107	1107	1107	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1110	1110	1110	1110	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1114	1114	1114	1114	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1120	1120	1120	1120	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1127	1127	1127	1127	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1132	1132	1132	1132	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1135	1135	1135	1135	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1136	1136	1136	1136	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1139	1139	1139	1139	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1141	1141	1141	1141	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1144	1144	1144	1144	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1151	1151	1151	1151	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1163	1163	1163	1163	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1164	1164	1164	1164	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1167	1167	1167	1167	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1178	1178	1178	1178	1	ESDN							
