#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	len	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
KR080712.1|Gyrodactylus_teuchis_COI_bb	341	341	341	341	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	346	346	346	346	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	347	347	347	347	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	353	353	353	353	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	370	370	370	370	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	371	371	371	371	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	374	374	374	374	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	376	376	376	376	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	380	380	380	380	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	383	383	383	383	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	388	388	388	388	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	394	394	394	394	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	396	396	396	396	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	398	398	398	398	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	399	399	399	399	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	401	401	401	401	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	403	403	403	403	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	406	406	406	406	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	417	417	417	417	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	419	419	419	419	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	427	427	427	427	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	432	432	432	432	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	436	436	436	436	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	440	440	440	440	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	446	446	446	446	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	448	448	448	448	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	459	459	459	459	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	463	463	463	463	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	470	470	470	470	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	473	473	473	473	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	475	475	475	475	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	486	486	486	486	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	514	514	514	514	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	515	515	515	515	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	526	526	526	526	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	532	532	532	532	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	541	541	541	541	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	550	550	550	550	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	553	553	553	553	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	579	579	579	579	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	583	583	583	583	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	585	585	585	585	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	592	592	592	592	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	595	595	595	595	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	598	598	598	598	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	605	605	605	605	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	612	612	612	612	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	617	617	617	617	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	618	618	618	618	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	621	621	621	621	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	625	625	625	625	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	627	627	627	627	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	629	629	629	629	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	631	631	631	631	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	639	639	639	639	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	642	642	642	642	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	647	647	647	647	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	648	648	648	648	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	650	650	650	650	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	669	669	669	669	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	672	672	672	672	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	682	682	682	682	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	687	687	687	687	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	696	696	696	696	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	701	701	701	701	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	706	706	706	706	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	709	709	709	709	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	711	711	711	711	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	714	714	714	714	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	717	717	717	717	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	734	734	734	734	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	735	735	735	735	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	746	746	746	746	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	748	748	748	748	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	749	749	749	749	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	755	755	755	755	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	763	763	763	763	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	767	767	767	767	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	768	768	768	768	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	780	780	780	780	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	782	782	782	782	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	783	783	783	783	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	784	784	784	784	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	788	788	788	788	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	793	793	793	793	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	801	801	801	801	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	818	818	818	818	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	821	821	821	821	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	828	828	828	828	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	830	830	830	830	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	832	832	832	832	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	834	834	834	834	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	841	841	841	841	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	847	847	847	847	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	853	853	853	853	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	857	857	857	857	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	858	858	858	858	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	859	859	859	859	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	868	868	868	868	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	880	880	880	880	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	881	881	881	881	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	882	882	882	882	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	884	884	884	884	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	886	886	886	886	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	894	894	894	894	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	900	900	900	900	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	902	902	902	902	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	912	912	912	912	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	918	918	918	918	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	921	921	921	921	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	922	922	922	922	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	931	931	931	931	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	933	933	933	933	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	935	935	935	935	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	937	937	937	937	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	940	940	940	940	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	942	942	942	942	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	943	943	943	943	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	948	948	948	948	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	952	952	952	952	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	955	955	955	955	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	959	959	959	959	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	960	960	960	960	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	961	961	961	961	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	966	966	966	966	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	970	970	970	970	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	977	977	977	977	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	981	981	981	981	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	984	984	984	984	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	985	985	985	985	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1001	1001	1001	1001	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1006	1006	1006	1006	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1007	1007	1007	1007	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1010	1010	1010	1010	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1013	1013	1013	1013	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1015	1015	1015	1015	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1016	1016	1016	1016	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1020	1020	1020	1020	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1022	1022	1022	1022	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1036	1036	1036	1036	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1040	1040	1040	1040	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1146	1146	1146	1146	1	SRMc	90	0	90	0	90	0	
KR080712.1|Gyrodactylus_teuchis_COI_bb	1247	1247	1247	1247	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1250	1250	1250	1250	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1257	1257	1257	1257	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1277	1277	1277	1277	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1279	1279	1279	1279	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1287	1287	1287	1287	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1294	1294	1294	1294	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1295	1295	1295	1295	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1304	1304	1304	1304	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1306	1306	1306	1306	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1313	1313	1313	1313	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1324	1324	1324	1324	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1327	1327	1327	1327	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1351	1351	1351	1351	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	0	4	0	4	5	MIRA							Assembled with MIRA
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	0	46	0	46	47	MCVc							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	48	1305	48	1305	1258	MCVc							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1319	1319	1319	1319	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1323	1323	1323	1323	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1325	1325	1325	1325	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1328	1328	1328	1328	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1331	1331	1331	1331	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1342	1342	1342	1342	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1343	1343	1343	1343	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1349	1349	1349	1349	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1352	1352	1352	1352	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1361	1361	1361	1361	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1364	1364	1364	1364	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1365	1365	1365	1365	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1368	1368	1368	1368	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1373	1373	1373	1373	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1374	1374	1374	1374	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1377	1377	1377	1377	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1379	1379	1379	1379	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1382	1382	1382	1382	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1382	1382	1382	1382	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1388	1388	1388	1388	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1391	1391	1391	1391	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1403	1403	1403	1403	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1413	1413	1413	1413	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1418	1418	1418	1418	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1421	1421	1421	1421	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1424	1424	1424	1424	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1431	1656	1431	1656	226	MCVc							
AF479750.4|Gyrodactylus_salaris_COI_bb	0	4	0	4	5	MIRA							Assembled with MIRA
