#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	len	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
AF479750.4|Gyrodactylus_salaris_COI_bb	1150	1150	1149	1149	1	SRMc	87	87	88	0	0	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1166	1166	1165	1165	1	SRMc	43	87	88	0	43	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1194	1194	-1	-1	1	SRMc	38	0	0	88	38	88	
AF479750.4|Gyrodactylus_salaris_COI_bb	1212	1212	1210	1210	1	IUPc							Strain 'sal': R
AF479750.4|Gyrodactylus_salaris_COI_bb	1212	1212	1210	1210	1	STMS							Solved vote:  / txt (4) A 30  is in  
AF479750.4|Gyrodactylus_salaris_COI_bb	1212	1212	1210	1210	1	UNSc							high
AF479750.4|Gyrodactylus_salaris_COI_bb	1256	1256	1254	1254	1	SRMc	88	0	88	0	88	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1262	1262	1260	1260	1	SRMc	88	88	0	88	0	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1263	1263	1261	1261	1	SRMc	88	0	88	0	88	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1329	1329	1327	1327	1	SRMc	86	0	0	88	86	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1379	1379	1377	1377	1	SRMc	88	0	88	0	88	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1391	1391	1389	1389	1	SRMc	88	0	88	0	88	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1392	1392	1390	1390	1	SRMc	88	88	0	0	88	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1421	1421	1419	1419	1	SRMc	88	0	88	0	88	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1487	1487	1485	1485	1	SRMc	40	0	88	80	88	40	
AF479750.4|Gyrodactylus_salaris_COI_bb	1494	1494	1492	1492	1	SRMc	88	88	0	88	0	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1495	1495	1493	1493	1	SRMc	88	88	0	88	0	0	
AF479750.4|Gyrodactylus_salaris_COI_bb	1603	1603	1601	1601	1	SRMc	27	27	71	40	88	87	
AF479750.4|Gyrodactylus_salaris_COI_bb	1621	1621	1619	1619	1	SRMc	38	38	38	0	88	87	
AF479750.4|Gyrodactylus_salaris_COI_bb	1647	1647	1645	1645	1	SRMc	46	46	0	88	88	0	
