#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	len	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	151	151	151	151	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	153	153	153	153	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	161	161	161	161	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	165	165	165	165	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	168	168	168	168	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	169	169	169	169	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	174	174	174	174	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	175	175	175	175	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	182	182	182	182	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	187	187	187	187	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	195	195	195	195	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	205	205	205	205	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	208	208	208	208	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	209	209	209	209	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	212	212	212	212	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	223	223	223	223	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	227	227	227	227	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	236	236	236	236	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	239	239	239	239	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	242	242	242	242	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	247	247	247	247	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	249	249	249	249	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	255	255	255	255	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	262	262	262	262	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	266	266	266	266	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	273	273	273	273	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	276	276	276	276	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	280	280	280	280	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	298	298	298	298	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	313	313	313	313	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	323	323	323	323	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	324	324	324	324	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	326	326	326	326	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	333	333	333	333	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	336	336	336	336	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	341	341	341	341	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	346	346	346	346	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	347	347	347	347	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	353	353	353	353	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	359	359	359	359	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	370	370	370	370	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	371	371	371	371	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	374	374	374	374	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	376	376	376	376	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	380	380	380	380	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	383	383	383	383	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	388	388	388	388	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	394	394	394	394	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	396	396	396	396	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	398	398	398	398	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	399	399	399	399	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	401	401	401	401	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	403	403	403	403	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	406	406	406	406	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	417	417	417	417	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	419	419	419	419	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	427	427	427	427	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	432	432	432	432	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	434	434	434	434	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	436	436	436	436	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	440	440	440	440	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	446	446	446	446	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	448	448	448	448	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	459	459	459	459	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	463	463	463	463	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	470	470	470	470	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	473	473	473	473	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	475	475	475	475	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	486	486	486	486	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	500	500	500	500	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	514	514	514	514	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	515	515	515	515	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	526	526	526	526	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	532	532	532	532	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	550	550	550	550	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	553	553	553	553	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	574	574	574	574	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	579	579	579	579	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	583	583	583	583	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	585	585	585	585	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	587	587	587	587	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	592	592	592	592	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	595	595	595	595	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	598	598	598	598	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	599	599	599	599	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	605	605	605	605	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	608	608	608	608	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	612	612	612	612	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	617	617	617	617	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	618	618	618	618	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	621	621	621	621	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	625	625	625	625	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	627	627	627	627	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	629	629	629	629	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	631	631	631	631	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	639	639	639	639	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	642	642	642	642	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	647	647	647	647	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	648	648	648	648	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	650	650	650	650	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	669	669	669	669	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	672	672	672	672	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	682	682	682	682	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	687	687	687	687	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	690	690	690	690	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	696	696	696	696	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	701	701	701	701	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	706	706	706	706	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	709	709	709	709	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	711	711	711	711	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	714	714	714	714	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	717	717	717	717	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	728	728	728	728	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	734	734	734	734	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	735	735	735	735	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	746	746	746	746	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	748	748	748	748	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	749	749	749	749	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	755	755	755	755	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	763	763	763	763	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	767	767	767	767	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	768	768	768	768	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	780	780	780	780	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	782	782	782	782	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	783	783	783	783	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	784	784	784	784	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	788	788	788	788	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	789	789	789	789	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	793	793	793	793	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	801	801	801	801	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	804	804	804	804	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	805	805	805	805	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	818	818	818	818	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	821	821	821	821	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	828	828	828	828	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	830	830	830	830	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	832	832	832	832	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	833	833	833	833	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	834	834	834	834	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	841	841	841	841	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	845	845	845	845	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	847	847	847	847	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	853	853	853	853	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	857	857	857	857	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	858	858	858	858	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	859	859	859	859	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	863	863	863	863	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	867	867	867	867	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	868	868	868	868	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	880	880	880	880	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	881	881	881	881	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	882	882	882	882	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	884	884	884	884	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	886	886	886	886	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	894	894	894	894	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	900	900	900	900	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	902	902	902	902	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	912	912	912	912	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	918	918	918	918	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	921	921	921	921	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	922	922	922	922	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	931	931	931	931	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	933	933	933	933	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	935	935	935	935	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	937	937	937	937	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	940	940	940	940	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	942	942	942	942	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	943	943	943	943	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	948	948	948	948	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	952	952	952	952	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	955	955	955	955	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	959	959	959	959	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	960	960	960	960	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	961	961	961	961	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	966	966	966	966	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	970	970	970	970	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	977	977	977	977	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	984	984	984	984	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	985	985	985	985	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1001	1001	1001	1001	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1006	1006	1006	1006	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1007	1007	1007	1007	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1010	1010	1010	1010	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1013	1013	1013	1013	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1015	1015	1015	1015	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1016	1016	1016	1016	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1020	1020	1020	1020	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1022	1022	1022	1022	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1025	1025	1025	1025	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1032	1032	1032	1032	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1036	1036	1036	1036	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1040	1040	1040	1040	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1146	1146	1146	1146	1	SRMc	90	0	90	0	90	0	
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1247	1247	1247	1247	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1250	1250	1250	1250	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1257	1257	1257	1257	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1277	1277	1277	1277	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1283	1283	1283	1283	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1287	1287	1287	1287	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1290	1290	1290	1290	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1294	1294	1294	1294	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1295	1295	1295	1295	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1304	1304	1304	1304	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1306	1306	1306	1306	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb_bb	1312	1312	1312	1312	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	0	4	0	4	5	MIRA							Assembled with MIRA
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1260	1260	1260	1260	1	IUPc							Strain 'teu2': K
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1296	1296	1296	1296	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1318	1318	1318	1318	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1319	1319	1319	1319	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1327	1327	1327	1327	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1329	1329	1329	1329	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1330	1330	1330	1330	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1333	1333	1333	1333	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1336	1336	1336	1336	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1339	1339	1339	1339	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1343	1343	1343	1343	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1346	1346	1346	1346	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1353	1353	1353	1353	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1367	1367	1367	1367	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1368	1368	1368	1368	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1370	1370	1370	1370	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1374	1374	1374	1374	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1378	1378	1378	1378	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1380	1380	1380	1380	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1382	1382	1382	1382	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1384	1384	1384	1384	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1392	1392	1392	1392	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1406	1406	1406	1406	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1416	1416	1416	1416	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1417	1417	1417	1417	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1426	1426	1426	1426	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1436	1436	1436	1436	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1448	1448	1448	1448	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1450	1450	1450	1450	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1465	1465	1465	1465	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb_bb	1469	1469	1469	1469	1	ESDN							
AF479750.4|Gyrodactylus_salaris_COI_bb_bb	0	4	0	4	5	MIRA							Assembled with MIRA
