#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	len	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
KR080712.1|Gyrodactylus_teuchis_COI_bb	468	468	468	468	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	471	471	471	471	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	472	472	472	472	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	473	473	473	473	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	483	483	483	483	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	486	486	486	486	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	488	488	488	488	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	489	489	489	489	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	497	497	497	497	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	510	510	510	510	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	512	512	512	512	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	514	514	514	514	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	522	522	522	522	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	525	525	525	525	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	526	526	526	526	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	528	528	528	528	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	530	530	530	530	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	533	533	533	533	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	541	541	541	541	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	544	544	544	544	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	553	553	553	553	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	561	561	561	561	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	562	562	562	562	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	564	564	564	564	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	566	566	566	566	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	568	568	568	568	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	569	569	569	569	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	571	571	571	571	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	575	575	575	575	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	576	576	576	576	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	580	580	580	580	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	582	582	582	582	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	587	587	587	587	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	595	595	595	595	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	615	615	615	615	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	622	622	622	622	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	629	629	629	629	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	636	636	636	636	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	637	637	637	637	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	640	640	640	640	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	643	643	643	643	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	650	650	650	650	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	651	651	651	651	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	655	655	655	655	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	660	660	660	660	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	664	664	664	664	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	669	669	669	669	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	673	673	673	673	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	676	676	676	676	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	677	677	677	677	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	678	678	678	678	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	679	679	679	679	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	680	680	680	680	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	686	686	686	686	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	692	692	692	692	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	695	695	695	695	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	700	700	700	700	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	701	701	701	701	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	703	703	703	703	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	704	704	704	704	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	713	713	713	713	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	714	714	714	714	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	718	718	718	718	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	721	721	721	721	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	727	727	727	727	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	745	745	745	745	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	747	747	747	747	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	750	750	750	750	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	764	764	764	764	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	768	768	768	768	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	773	773	773	773	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	774	774	774	774	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	775	775	775	775	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	781	781	781	781	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	783	783	783	783	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	784	784	784	784	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	785	785	785	785	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	787	787	787	787	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	795	795	795	795	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	800	800	800	800	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	807	807	807	807	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	809	809	809	809	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	813	813	813	813	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	830	830	830	830	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	834	834	834	834	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	835	835	835	835	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	845	845	845	845	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	847	847	847	847	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	850	850	850	850	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	855	855	855	855	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	858	858	858	858	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	859	859	859	859	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	860	860	860	860	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	865	865	865	865	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	870	870	870	870	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	882	882	882	882	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	883	883	883	883	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	889	889	889	889	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	890	890	890	890	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	894	894	894	894	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	900	900	900	900	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	903	903	903	903	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	905	905	905	905	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	912	912	912	912	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	913	913	913	913	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	915	915	915	915	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	938	938	938	938	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	939	939	939	939	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	940	940	940	940	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	944	944	944	944	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	952	952	952	952	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	954	954	954	954	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	962	962	962	962	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	971	971	971	971	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	973	973	973	973	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	975	975	975	975	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	979	979	979	979	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	985	985	985	985	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	986	986	986	986	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	991	991	991	991	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	992	992	992	992	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	995	995	995	995	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	996	996	996	996	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	997	997	997	997	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1002	1002	1002	1002	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1006	1006	1006	1006	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1009	1009	1009	1009	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1010	1010	1010	1010	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1015	1015	1015	1015	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1019	1019	1019	1019	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1021	1021	1021	1021	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1022	1022	1022	1022	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1023	1023	1023	1023	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1024	1024	1024	1024	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1037	1037	1037	1037	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1040	1040	1040	1040	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1045	1045	1045	1045	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1049	1049	1049	1049	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1057	1057	1057	1057	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1058	1058	1058	1058	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1061	1061	1061	1061	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1062	1062	1062	1062	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1067	1067	1067	1067	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1070	1070	1070	1070	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1072	1072	1072	1072	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1078	1078	1078	1078	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1079	1079	1079	1079	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1084	1084	1084	1084	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1090	1090	1090	1090	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1094	1094	1094	1094	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1095	1095	1095	1095	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1098	1098	1098	1098	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1100	1100	1100	1100	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1101	1101	1101	1101	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1102	1102	1102	1102	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1105	1105	1105	1105	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1107	1107	1107	1107	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1110	1110	1110	1110	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1114	1114	1114	1114	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1120	1120	1120	1120	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1127	1127	1127	1127	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1132	1132	1132	1132	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1135	1135	1135	1135	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1136	1136	1136	1136	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1139	1139	1139	1139	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1141	1141	1141	1141	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1144	1144	1144	1144	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1163	1163	1163	1163	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1164	1164	1164	1164	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1167	1167	1167	1167	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1178	1178	1178	1178	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1183	1183	1183	1183	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1184	1184	1184	1184	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1191	1191	1191	1191	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1194	1194	1194	1194	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1195	1195	1195	1195	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1205	1205	1205	1205	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1216	1216	1216	1216	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1219	1219	1219	1219	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1227	1227	1227	1227	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1230	1230	1230	1230	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1233	1233	1233	1233	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1237	1237	1237	1237	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1246	1246	1246	1246	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1253	1253	1253	1253	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1254	1254	1254	1254	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1269	1269	1269	1269	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1273	1273	1273	1273	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1275	1275	1275	1275	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1281	1281	1281	1281	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1290	1290	1290	1290	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1296	1296	1296	1296	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1301	1301	1301	1301	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1317	1317	1317	1317	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1322	1322	1322	1322	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1327	1327	1327	1327	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1328	1328	1328	1328	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1329	1329	1329	1329	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1352	1352	1352	1352	1	ESDN							
KR080712.1|Gyrodactylus_teuchis_COI_bb	1353	1353	1353	1353	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	32	32	32	32	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	44	44	44	44	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	430	496	430	496	67	MCVc							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	863	863	863	863	1	SROc							weak
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1016	1016	1016	1016	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1319	1319	1319	1319	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1324	1324	1323	1323	1	SROc							high
